True_FP,Est_FP,Total_parasites,Barcode_number,Bottleneck_prob
4.938219631,3.820675594,50000000,40,0.0000001
7.023962925,8.268017663,50000000,40,0.0000001
8.110807313,9.737907487,50000000,40,0.0000001
7.026304908,6.04089556,50000000,40,0.0000001
2.050548134,2.052606671,50000000,40,0.0000001
1.937665174,2.051903427,50000000,40,0.0000001
5.017003342,5.567278746,50000000,40,0.0000001
3.055553695,3.123402739,50000000,50,0.0000001
8.116902591,9.327342525,50000000,50,0.0000001
4.029758601,4.256966963,50000000,50,0.0000001
4.029112787,4.256131642,50000000,50,0.0000001
0.985649114,1,50000000,50,0.0000001
7.116592667,4.815207859,50000000,50,0.0000001
5.068006982,5.442713992,50000000,50,0.0000001
3.988863667,4.259032145,50000000,50,0.0000001
4.077883641,2.749358561,50000000,50,0.0000001
5.942694788,6.678454728,50000000,50,0.0000001
4.961801139,5.435487882,50000000,50,0.0000001
5.964300596,6.676148287,50000000,50,0.0000001
1.93748885,2.041356072,50000000,50,0.0000001
3.964462309,4.259900786,50000000,50,0.0000001
0,,50000000,50,0.0000001
6.09122187,6.677440167,50000000,50,0.0000001
5.073875049,5.441587234,50000000,50,0.0000001
4.915881507,3.832292497,50000000,50,0.0000001
6.013229938,6.678130486,50000000,50,0.0000001
4.011667109,4.255361352,50000000,50,0.0000001
9.023194051,8.573273129,50000000,50,0.0000001
2.926559576,3.126848759,50000000,50,0.0000001
3.054615273,3.126681083,50000000,50,0.0000001
9.115929768,8.330194051,50000000,50,0.0000001
3.921491443,4.257907862,50000000,50,0.0000001
5.023706331,5.43851009,50000000,50,0.0000001
5.125645085,5.440950116,50000000,50,0.0000001
3.948602415,4.256890038,50000000,50,0.0000001
8.096337663,7.084281686,50000000,50,0.0000001
2.94596331,3.124772128,50000000,50,0.0000001
0.978523434,1,50000000,50,0.0000001
2.008417865,2.041100637,50000000,50,0.0000001
7.098424032,7.972341425,50000000,50,0.0000001
7.059979729,7.969907319,50000000,50,0.0000001
8.947102773,10.75190948,50000000,50,0.0000001
5.904141321,3.140602377,50000000,50,0.0000001
2.934106879,3.127556963,50000000,50,0.0000001
4.031188933,4.256961914,50000000,50,0.0000001
2.011492421,2.040120854,50000000,50,0.0000001
8.048060655,5.842337079,50000000,50,0.0000001
3.944002448,4.256745606,50000000,50,0.0000001
7.901649386,9.32560877,50000000,50,0.0000001
4.045072344,4.256638857,50000000,50,0.0000001
4.12041548,4.260612584,50000000,50,0.0000001
3.972933679,4.258561423,50000000,50,0.0000001
5.926758997,6.674135208,50000000,50,0.0000001
6.105627029,6.680433907,50000000,50,0.0000001
6.060334807,6.677392693,50000000,50,0.0000001
6.17212848,6.68087732,50000000,50,0.0000001
3.010534862,3.125360541,50000000,50,0.0000001
1.951870355,2.04152123,50000000,50,0.0000001
5.977553499,6.678417056,50000000,50,0.0000001
2.040063358,2.040418666,50000000,50,0.0000001
1.989230146,2.041410631,50000000,50,0.0000001
10.15482143,9.726288923,50000000,50,0.0000001
5.063821442,5.438226208,50000000,50,0.0000001
6.014016428,6.673071633,50000000,50,0.0000001
8.051799537,9.323378196,50000000,50,0.0000001
6.01747236,6.671682045,50000000,50,0.0000001
4.018868404,4.257708431,50000000,50,0.0000001
0.987385737,1,50000000,50,0.0000001
6.889390424,5.9534562,50000000,50,0.0000001
4.054356601,4.258401619,50000000,50,0.0000001
5.101589005,5.442114144,50000000,50,0.0000001
5.000981035,5.441470764,50000000,50,0.0000001
3.023397269,3.127381269,50000000,50,0.0000001
1.996872769,2.039597728,50000000,50,0.0000001
